numeric_itemID,original_itemID,numeric_categoryID,original_categoryID,price_levelID,original_price
663,1356,N/A,N/A,N/A,N/A
664,60,N/A,N/A,N/A,N/A
665,5413,N/A,N/A,N/A,N/A
666,35380,N/A,N/A,N/A,N/A
667,58524,N/A,N/A,N/A,N/A
668,7241,N/A,N/A,N/A,N/A
669,14889,N/A,N/A,N/A,N/A
670,35980,N/A,N/A,N/A,N/A
671,5045,N/A,N/A,N/A,N/A
672,36411,N/A,N/A,N/A,N/A
673,5828,N/A,N/A,N/A,N/A
674,4991,N/A,N/A,N/A,N/A
675,86512,N/A,N/A,N/A,N/A
676,86513,N/A,N/A,N/A,N/A
677,9308,N/A,N/A,N/A,N/A
678,30165,N/A,N/A,N/A,N/A
679,90259,N/A,N/A,N/A,N/A
680,12954,N/A,N/A,N/A,N/A
681,12646,N/A,N/A,N/A,N/A
682,378740,N/A,N/A,N/A,N/A
683,53224,N/A,N/A,N/A,N/A
684,380998,N/A,N/A,N/A,N/A
685,12720,N/A,N/A,N/A,N/A
686,3314,N/A,N/A,N/A,N/A
687,68398,N/A,N/A,N/A,N/A
688,181073,N/A,N/A,N/A,N/A
689,71942,N/A,N/A,N/A,N/A
690,16852,N/A,N/A,N/A,N/A
691,61771,N/A,N/A,N/A,N/A
692,75611,N/A,N/A,N/A,N/A
693,28376,N/A,N/A,N/A,N/A
694,5058,N/A,N/A,N/A,N/A
695,34081,N/A,N/A,N/A,N/A
696,14444,N/A,N/A,N/A,N/A
697,36809,N/A,N/A,N/A,N/A
698,34994,N/A,N/A,N/A,N/A
699,36642,N/A,N/A,N/A,N/A
700,3138,N/A,N/A,N/A,N/A
701,51257,N/A,N/A,N/A,N/A
702,336354,N/A,N/A,N/A,N/A
703,3642,N/A,N/A,N/A,N/A
704,882,N/A,N/A,N/A,N/A
705,76154,N/A,N/A,N/A,N/A
706,13991,N/A,N/A,N/A,N/A
707,126892,N/A,N/A,N/A,N/A
708,85799,N/A,N/A,N/A,N/A
709,126991,N/A,N/A,N/A,N/A
710,30785,N/A,N/A,N/A,N/A
711,30516,N/A,N/A,N/A,N/A
712,236824,N/A,N/A,N/A,N/A
713,180372,N/A,N/A,N/A,N/A
714,169756,N/A,N/A,N/A,N/A
715,81645,N/A,N/A,N/A,N/A
716,12135,N/A,N/A,N/A,N/A
717,9971,N/A,N/A,N/A,N/A
718,5451,N/A,N/A,N/A,N/A
719,3855,N/A,N/A,N/A,N/A
720,25442,N/A,N/A,N/A,N/A
721,66806,N/A,N/A,N/A,N/A
722,70860,N/A,N/A,N/A,N/A
723,35324,N/A,N/A,N/A,N/A
724,6080,N/A,N/A,N/A,N/A
725,131616,N/A,N/A,N/A,N/A
726,158576,N/A,N/A,N/A,N/A
727,3253,N/A,N/A,N/A,N/A
728,192255,N/A,N/A,N/A,N/A
729,127250,N/A,N/A,N/A,N/A
730,201785,N/A,N/A,N/A,N/A
731,131182,N/A,N/A,N/A,N/A
732,33064,N/A,N/A,N/A,N/A
733,49788,N/A,N/A,N/A,N/A
734,57688,N/A,N/A,N/A,N/A
735,171470,N/A,N/A,N/A,N/A
736,20461,N/A,N/A,N/A,N/A
737,60484,N/A,N/A,N/A,N/A
738,9354,N/A,N/A,N/A,N/A
739,32418,N/A,N/A,N/A,N/A
740,79946,N/A,N/A,N/A,N/A
741,350419,N/A,N/A,N/A,N/A
742,378062,N/A,N/A,N/A,N/A
743,385589,N/A,N/A,N/A,N/A
744,375081,N/A,N/A,N/A,N/A
745,10035,N/A,N/A,N/A,N/A
746,377573,N/A,N/A,N/A,N/A
747,12217,N/A,N/A,N/A,N/A
748,8644,N/A,N/A,N/A,N/A
749,40631,N/A,N/A,N/A,N/A
750,25849,N/A,N/A,N/A,N/A
751,9476,N/A,N/A,N/A,N/A
752,62915,N/A,N/A,N/A,N/A
753,3200,N/A,N/A,N/A,N/A
754,3115,N/A,N/A,N/A,N/A
755,31638,N/A,N/A,N/A,N/A
756,36359,N/A,N/A,N/A,N/A
757,6694,N/A,N/A,N/A,N/A
758,606,N/A,N/A,N/A,N/A
759,54017,N/A,N/A,N/A,N/A
760,79209,N/A,N/A,N/A,N/A
761,32773,N/A,N/A,N/A,N/A
762,11700,N/A,N/A,N/A,N/A
763,1907,N/A,N/A,N/A,N/A
764,7637,N/A,N/A,N/A,N/A
765,30151,N/A,N/A,N/A,N/A
766,11406,N/A,N/A,N/A,N/A
767,80698,N/A,N/A,N/A,N/A
768,54952,N/A,N/A,N/A,N/A
769,3655,N/A,N/A,N/A,N/A
770,83646,N/A,N/A,N/A,N/A
771,3476,N/A,N/A,N/A,N/A
772,2717,N/A,N/A,N/A,N/A
773,14179,N/A,N/A,N/A,N/A
774,35462,N/A,N/A,N/A,N/A
775,160790,N/A,N/A,N/A,N/A
776,126107,N/A,N/A,N/A,N/A
777,14113,N/A,N/A,N/A,N/A
778,37382,N/A,N/A,N/A,N/A
779,210829,N/A,N/A,N/A,N/A
780,10403,N/A,N/A,N/A,N/A
781,65700,N/A,N/A,N/A,N/A
782,135575,N/A,N/A,N/A,N/A
783,77294,N/A,N/A,N/A,N/A
784,34760,N/A,N/A,N/A,N/A
785,7163,N/A,N/A,N/A,N/A
786,30267,N/A,N/A,N/A,N/A
787,79988,N/A,N/A,N/A,N/A
788,14548,N/A,N/A,N/A,N/A
789,375519,N/A,N/A,N/A,N/A
790,20493,N/A,N/A,N/A,N/A
791,9617,N/A,N/A,N/A,N/A
792,49986,N/A,N/A,N/A,N/A
793,10041,N/A,N/A,N/A,N/A
794,72846,N/A,N/A,N/A,N/A
795,10850,N/A,N/A,N/A,N/A
796,66973,N/A,N/A,N/A,N/A
797,12743,N/A,N/A,N/A,N/A
798,12742,N/A,N/A,N/A,N/A
799,89579,N/A,N/A,N/A,N/A
800,142463,N/A,N/A,N/A,N/A
801,24492,N/A,N/A,N/A,N/A
802,89583,N/A,N/A,N/A,N/A
803,5193,N/A,N/A,N/A,N/A
804,135724,N/A,N/A,N/A,N/A
805,12741,N/A,N/A,N/A,N/A
806,206093,N/A,N/A,N/A,N/A
807,35187,N/A,N/A,N/A,N/A
808,18965,N/A,N/A,N/A,N/A
809,211659,N/A,N/A,N/A,N/A
810,55628,N/A,N/A,N/A,N/A
811,42779,N/A,N/A,N/A,N/A
812,92413,N/A,N/A,N/A,N/A
813,22755,N/A,N/A,N/A,N/A
814,47233,N/A,N/A,N/A,N/A
815,35333,N/A,N/A,N/A,N/A
816,90228,N/A,N/A,N/A,N/A
817,14062,N/A,N/A,N/A,N/A
818,14895,N/A,N/A,N/A,N/A
819,67698,N/A,N/A,N/A,N/A
820,36639,N/A,N/A,N/A,N/A
821,65054,N/A,N/A,N/A,N/A
822,19902,N/A,N/A,N/A,N/A
823,8140,N/A,N/A,N/A,N/A
824,157869,N/A,N/A,N/A,N/A
825,118300,N/A,N/A,N/A,N/A
826,175756,N/A,N/A,N/A,N/A
827,15195,N/A,N/A,N/A,N/A
828,359,N/A,N/A,N/A,N/A
829,32394,N/A,N/A,N/A,N/A
830,7825,N/A,N/A,N/A,N/A
831,70223,N/A,N/A,N/A,N/A
832,36654,N/A,N/A,N/A,N/A
833,43,N/A,N/A,N/A,N/A
834,63041,N/A,N/A,N/A,N/A
835,35887,N/A,N/A,N/A,N/A
836,65253,N/A,N/A,N/A,N/A
837,26006,N/A,N/A,N/A,N/A
838,50425,N/A,N/A,N/A,N/A
839,125944,N/A,N/A,N/A,N/A
840,6776,N/A,N/A,N/A,N/A
841,196207,N/A,N/A,N/A,N/A
842,57522,N/A,N/A,N/A,N/A
843,9100,N/A,N/A,N/A,N/A
844,14743,N/A,N/A,N/A,N/A
845,50972,N/A,N/A,N/A,N/A
846,68151,N/A,N/A,N/A,N/A
847,35185,N/A,N/A,N/A,N/A
848,158173,N/A,N/A,N/A,N/A
849,189726,N/A,N/A,N/A,N/A
850,150259,N/A,N/A,N/A,N/A
851,36321,N/A,N/A,N/A,N/A
852,21856,N/A,N/A,N/A,N/A
853,25256,N/A,N/A,N/A,N/A
854,49272,N/A,N/A,N/A,N/A
855,32487,N/A,N/A,N/A,N/A
856,6450,N/A,N/A,N/A,N/A
857,64897,N/A,N/A,N/A,N/A
858,107572,N/A,N/A,N/A,N/A
859,107905,N/A,N/A,N/A,N/A
860,58687,N/A,N/A,N/A,N/A
861,23206,N/A,N/A,N/A,N/A
862,211348,N/A,N/A,N/A,N/A
863,48461,N/A,N/A,N/A,N/A
864,31815,N/A,N/A,N/A,N/A
865,6468,N/A,N/A,N/A,N/A
866,80547,N/A,N/A,N/A,N/A
867,3512,N/A,N/A,N/A,N/A
868,14424,N/A,N/A,N/A,N/A
869,39501,N/A,N/A,N/A,N/A
870,132596,N/A,N/A,N/A,N/A
871,22083,N/A,N/A,N/A,N/A
872,24817,N/A,N/A,N/A,N/A
873,58007,N/A,N/A,N/A,N/A
874,14709,N/A,N/A,N/A,N/A
875,13642,N/A,N/A,N/A,N/A
876,13845,N/A,N/A,N/A,N/A
877,86070,N/A,N/A,N/A,N/A
878,7648,N/A,N/A,N/A,N/A
879,69340,N/A,N/A,N/A,N/A
880,86728,N/A,N/A,N/A,N/A
881,9600,N/A,N/A,N/A,N/A
882,100198,N/A,N/A,N/A,N/A
883,908,N/A,N/A,N/A,N/A
884,26506,N/A,N/A,N/A,N/A
885,1010,N/A,N/A,N/A,N/A
886,47544,N/A,N/A,N/A,N/A
887,79421,N/A,N/A,N/A,N/A
888,13424,N/A,N/A,N/A,N/A
889,57787,N/A,N/A,N/A,N/A
890,57788,N/A,N/A,N/A,N/A
891,35997,N/A,N/A,N/A,N/A
892,3313,N/A,N/A,N/A,N/A
893,34019,N/A,N/A,N/A,N/A
894,120369,N/A,N/A,N/A,N/A
895,32176,N/A,N/A,N/A,N/A
896,35879,N/A,N/A,N/A,N/A
897,9667,N/A,N/A,N/A,N/A
898,5350,N/A,N/A,N/A,N/A
899,19690,N/A,N/A,N/A,N/A
900,16673,N/A,N/A,N/A,N/A
901,12623,N/A,N/A,N/A,N/A
902,133770,N/A,N/A,N/A,N/A
903,8240,N/A,N/A,N/A,N/A
904,45104,N/A,N/A,N/A,N/A
905,9575,N/A,N/A,N/A,N/A
906,166250,N/A,N/A,N/A,N/A
907,25260,N/A,N/A,N/A,N/A
908,131151,N/A,N/A,N/A,N/A
909,33880,N/A,N/A,N/A,N/A
910,70004,N/A,N/A,N/A,N/A
911,59679,N/A,N/A,N/A,N/A
912,525,N/A,N/A,N/A,N/A
913,36706,N/A,N/A,N/A,N/A
914,32311,N/A,N/A,N/A,N/A
915,8623,N/A,N/A,N/A,N/A
916,30913,N/A,N/A,N/A,N/A
917,101741,N/A,N/A,N/A,N/A
918,47242,N/A,N/A,N/A,N/A
919,19980,N/A,N/A,N/A,N/A
920,195719,N/A,N/A,N/A,N/A
921,162225,N/A,N/A,N/A,N/A
922,170129,N/A,N/A,N/A,N/A
923,166964,N/A,N/A,N/A,N/A
924,164202,N/A,N/A,N/A,N/A
925,70504,N/A,N/A,N/A,N/A
926,100760,N/A,N/A,N/A,N/A
927,15340,N/A,N/A,N/A,N/A
928,41301,N/A,N/A,N/A,N/A
929,31575,N/A,N/A,N/A,N/A
930,51999,N/A,N/A,N/A,N/A
931,19659,N/A,N/A,N/A,N/A
932,66814,N/A,N/A,N/A,N/A
933,10297,N/A,N/A,N/A,N/A
934,58132,N/A,N/A,N/A,N/A
935,70825,N/A,N/A,N/A,N/A
936,11167,N/A,N/A,N/A,N/A
937,7717,N/A,N/A,N/A,N/A
938,9758,N/A,N/A,N/A,N/A
939,9993,N/A,N/A,N/A,N/A
940,25432,N/A,N/A,N/A,N/A
941,14320,N/A,N/A,N/A,N/A
942,57756,N/A,N/A,N/A,N/A
943,131310,N/A,N/A,N/A,N/A
944,6802,N/A,N/A,N/A,N/A
945,85073,N/A,N/A,N/A,N/A
946,20008,N/A,N/A,N/A,N/A
947,79401,N/A,N/A,N/A,N/A
948,5110,N/A,N/A,N/A,N/A
949,69138,N/A,N/A,N/A,N/A
950,7313,N/A,N/A,N/A,N/A
951,7312,N/A,N/A,N/A,N/A
952,3284,N/A,N/A,N/A,N/A
953,40965,N/A,N/A,N/A,N/A
954,13288,N/A,N/A,N/A,N/A
955,136226,N/A,N/A,N/A,N/A
956,83289,N/A,N/A,N/A,N/A
957,31647,N/A,N/A,N/A,N/A
958,2287,N/A,N/A,N/A,N/A
959,33244,N/A,N/A,N/A,N/A
960,58138,N/A,N/A,N/A,N/A
961,47308,N/A,N/A,N/A,N/A
962,8081,N/A,N/A,N/A,N/A
963,85309,N/A,N/A,N/A,N/A
964,34282,N/A,N/A,N/A,N/A
965,24141,N/A,N/A,N/A,N/A
966,129736,N/A,N/A,N/A,N/A
967,8236,N/A,N/A,N/A,N/A
968,869,N/A,N/A,N/A,N/A
969,129075,N/A,N/A,N/A,N/A
970,90312,N/A,N/A,N/A,N/A
971,4018,N/A,N/A,N/A,N/A
972,8848,N/A,N/A,N/A,N/A
973,581,N/A,N/A,N/A,N/A
974,10685,N/A,N/A,N/A,N/A
975,5395,N/A,N/A,N/A,N/A
976,13155,N/A,N/A,N/A,N/A
977,83105,N/A,N/A,N/A,N/A
978,36024,N/A,N/A,N/A,N/A
979,11647,N/A,N/A,N/A,N/A
980,4620,N/A,N/A,N/A,N/A
981,2398,N/A,N/A,N/A,N/A
982,33668,N/A,N/A,N/A,N/A
983,136196,N/A,N/A,N/A,N/A
984,332,N/A,N/A,N/A,N/A
985,162567,N/A,N/A,N/A,N/A
986,18765,N/A,N/A,N/A,N/A
987,47561,N/A,N/A,N/A,N/A
988,64884,N/A,N/A,N/A,N/A
989,32933,N/A,N/A,N/A,N/A
990,21861,N/A,N/A,N/A,N/A
991,9641,N/A,N/A,N/A,N/A
992,40773,N/A,N/A,N/A,N/A
993,32119,N/A,N/A,N/A,N/A
994,58464,N/A,N/A,N/A,N/A
995,168020,N/A,N/A,N/A,N/A
996,33361,N/A,N/A,N/A,N/A
997,31359,N/A,N/A,N/A,N/A
998,8498,N/A,N/A,N/A,N/A
999,124560,N/A,N/A,N/A,N/A
1000,10196,N/A,N/A,N/A,N/A
1001,3001,N/A,N/A,N/A,N/A
1002,16053,N/A,N/A,N/A,N/A
1003,7575,N/A,N/A,N/A,N/A
1004,76614,N/A,N/A,N/A,N/A
1005,16210,N/A,N/A,N/A,N/A
1006,30878,N/A,N/A,N/A,N/A
1007,2671,N/A,N/A,N/A,N/A
1008,61872,N/A,N/A,N/A,N/A
1009,30882,N/A,N/A,N/A,N/A
1010,6135,N/A,N/A,N/A,N/A
1011,46965,N/A,N/A,N/A,N/A
1012,33917,N/A,N/A,N/A,N/A
1013,88729,N/A,N/A,N/A,N/A
1014,180026,N/A,N/A,N/A,N/A
1015,28191,N/A,N/A,N/A,N/A
1016,30254,N/A,N/A,N/A,N/A
1017,134333,N/A,N/A,N/A,N/A
1018,5352,N/A,N/A,N/A,N/A
1019,14028,N/A,N/A,N/A,N/A
1020,2883,N/A,N/A,N/A,N/A
1021,36366,N/A,N/A,N/A,N/A
1022,8742,N/A,N/A,N/A,N/A
1023,2860,N/A,N/A,N/A,N/A
1024,23354,N/A,N/A,N/A,N/A
1025,34818,N/A,N/A,N/A,N/A
1026,1189,N/A,N/A,N/A,N/A
1027,14651,N/A,N/A,N/A,N/A
1028,35404,N/A,N/A,N/A,N/A
1029,74351,N/A,N/A,N/A,N/A
1030,5491,N/A,N/A,N/A,N/A
1031,85046,N/A,N/A,N/A,N/A
1032,19387,N/A,N/A,N/A,N/A
1033,60019,N/A,N/A,N/A,N/A
1034,90492,N/A,N/A,N/A,N/A
1035,41223,N/A,N/A,N/A,N/A
1036,9673,N/A,N/A,N/A,N/A
1037,34382,N/A,N/A,N/A,N/A
1038,14295,N/A,N/A,N/A,N/A
1039,31924,N/A,N/A,N/A,N/A
1040,31890,N/A,N/A,N/A,N/A
1041,10177,N/A,N/A,N/A,N/A
1042,35143,N/A,N/A,N/A,N/A
1043,3057,N/A,N/A,N/A,N/A
1044,13961,N/A,N/A,N/A,N/A
1045,18323,N/A,N/A,N/A,N/A
1046,601,N/A,N/A,N/A,N/A
1047,30605,N/A,N/A,N/A,N/A
1048,70485,N/A,N/A,N/A,N/A
1049,38889,N/A,N/A,N/A,N/A
1050,36880,N/A,N/A,N/A,N/A
1051,49694,N/A,N/A,N/A,N/A
1052,100925,N/A,N/A,N/A,N/A
1053,205207,N/A,N/A,N/A,N/A
1054,21350,N/A,N/A,N/A,N/A
1055,35074,N/A,N/A,N/A,N/A
1056,126100,N/A,N/A,N/A,N/A
1057,33906,N/A,N/A,N/A,N/A
1058,31628,N/A,N/A,N/A,N/A
1059,34992,N/A,N/A,N/A,N/A
1060,2397,N/A,N/A,N/A,N/A
1061,83474,N/A,N/A,N/A,N/A
1062,4523,N/A,N/A,N/A,N/A
1063,130138,N/A,N/A,N/A,N/A
1064,34321,N/A,N/A,N/A,N/A
1065,33228,N/A,N/A,N/A,N/A
1066,6208,N/A,N/A,N/A,N/A
1067,31142,N/A,N/A,N/A,N/A
1068,36320,N/A,N/A,N/A,N/A
1069,35474,N/A,N/A,N/A,N/A
1070,136014,N/A,N/A,N/A,N/A
1071,46988,N/A,N/A,N/A,N/A
1072,88073,N/A,N/A,N/A,N/A
1073,57324,N/A,N/A,N/A,N/A
1074,381710,N/A,N/A,N/A,N/A
1075,35015,N/A,N/A,N/A,N/A
1076,13978,N/A,N/A,N/A,N/A
1077,19438,N/A,N/A,N/A,N/A
1078,175592,N/A,N/A,N/A,N/A
1079,181808,N/A,N/A,N/A,N/A
1080,49094,N/A,N/A,N/A,N/A
1081,80752,N/A,N/A,N/A,N/A
1082,81082,N/A,N/A,N/A,N/A
1083,59740,N/A,N/A,N/A,N/A
1084,217759,N/A,N/A,N/A,N/A
1085,83866,N/A,N/A,N/A,N/A
1086,31954,N/A,N/A,N/A,N/A
1087,4183,N/A,N/A,N/A,N/A
1088,83870,N/A,N/A,N/A,N/A
1089,87417,N/A,N/A,N/A,N/A
1090,58603,N/A,N/A,N/A,N/A
1091,378487,N/A,N/A,N/A,N/A
1092,44378,N/A,N/A,N/A,N/A
1093,1594,N/A,N/A,N/A,N/A
1094,5196,N/A,N/A,N/A,N/A
1095,21540,N/A,N/A,N/A,N/A
1096,129161,N/A,N/A,N/A,N/A
1097,12495,N/A,N/A,N/A,N/A
1098,31188,N/A,N/A,N/A,N/A
1099,9571,N/A,N/A,N/A,N/A
1100,6808,N/A,N/A,N/A,N/A
1101,30409,N/A,N/A,N/A,N/A
1102,32201,N/A,N/A,N/A,N/A
1103,9886,N/A,N/A,N/A,N/A
1104,33440,N/A,N/A,N/A,N/A
1105,33385,N/A,N/A,N/A,N/A
1106,2770,N/A,N/A,N/A,N/A
1107,247871,N/A,N/A,N/A,N/A
1108,19209,N/A,N/A,N/A,N/A
1109,380955,N/A,N/A,N/A,N/A
1110,378017,N/A,N/A,N/A,N/A
1111,9387,N/A,N/A,N/A,N/A
1112,4192,N/A,N/A,N/A,N/A
1113,269426,N/A,N/A,N/A,N/A
1114,8832,N/A,N/A,N/A,N/A
1115,234713,N/A,N/A,N/A,N/A
1116,36269,N/A,N/A,N/A,N/A
1117,1735,N/A,N/A,N/A,N/A
1118,10741,N/A,N/A,N/A,N/A
1119,60913,N/A,N/A,N/A,N/A
1120,40093,N/A,N/A,N/A,N/A
1121,10951,N/A,N/A,N/A,N/A
1122,11336,N/A,N/A,N/A,N/A
1123,195989,N/A,N/A,N/A,N/A
1124,3557,N/A,N/A,N/A,N/A
1125,247790,N/A,N/A,N/A,N/A
1126,36334,N/A,N/A,N/A,N/A
1127,14816,N/A,N/A,N/A,N/A
1128,7328,N/A,N/A,N/A,N/A
1129,7396,N/A,N/A,N/A,N/A
1130,47764,N/A,N/A,N/A,N/A
1131,7022,N/A,N/A,N/A,N/A
1132,381492,N/A,N/A,N/A,N/A
1133,33999,N/A,N/A,N/A,N/A
1134,169537,N/A,N/A,N/A,N/A
1135,47513,N/A,N/A,N/A,N/A
1136,83568,N/A,N/A,N/A,N/A
1137,18252,N/A,N/A,N/A,N/A
1138,146872,N/A,N/A,N/A,N/A
1139,13684,N/A,N/A,N/A,N/A
1140,35789,N/A,N/A,N/A,N/A
1141,31044,N/A,N/A,N/A,N/A
1142,15999,N/A,N/A,N/A,N/A
1143,73628,N/A,N/A,N/A,N/A
1144,9339,N/A,N/A,N/A,N/A
1145,63785,N/A,N/A,N/A,N/A
1146,74527,N/A,N/A,N/A,N/A
1147,171463,N/A,N/A,N/A,N/A
1148,12197,N/A,N/A,N/A,N/A
1149,47245,N/A,N/A,N/A,N/A
1150,36243,N/A,N/A,N/A,N/A
1151,58016,N/A,N/A,N/A,N/A
1152,57532,N/A,N/A,N/A,N/A
1153,79875,N/A,N/A,N/A,N/A
1154,6771,N/A,N/A,N/A,N/A
1155,6649,N/A,N/A,N/A,N/A
1156,11718,N/A,N/A,N/A,N/A
1157,32184,N/A,N/A,N/A,N/A
1158,17672,N/A,N/A,N/A,N/A
1159,7659,N/A,N/A,N/A,N/A
1160,1838,N/A,N/A,N/A,N/A
1161,90677,N/A,N/A,N/A,N/A
1162,7225,N/A,N/A,N/A,N/A
1163,33248,N/A,N/A,N/A,N/A
1164,42916,N/A,N/A,N/A,N/A
1165,29379,N/A,N/A,N/A,N/A
1166,58565,N/A,N/A,N/A,N/A
1167,135335,N/A,N/A,N/A,N/A
1168,87828,N/A,N/A,N/A,N/A
1169,234364,N/A,N/A,N/A,N/A
1170,17726,N/A,N/A,N/A,N/A
1171,2395,N/A,N/A,N/A,N/A
1172,33557,N/A,N/A,N/A,N/A
1173,2723,N/A,N/A,N/A,N/A
1174,32826,N/A,N/A,N/A,N/A
1175,21184,N/A,N/A,N/A,N/A
1176,10469,N/A,N/A,N/A,N/A
1177,38548,N/A,N/A,N/A,N/A
1178,119645,N/A,N/A,N/A,N/A
1179,5521,N/A,N/A,N/A,N/A
1180,12638,N/A,N/A,N/A,N/A
1181,42197,N/A,N/A,N/A,N/A
1182,5848,N/A,N/A,N/A,N/A
1183,93495,N/A,N/A,N/A,N/A
1184,74858,N/A,N/A,N/A,N/A
1185,177571,N/A,N/A,N/A,N/A
1186,74082,N/A,N/A,N/A,N/A
1187,1003,N/A,N/A,N/A,N/A
1188,34401,N/A,N/A,N/A,N/A
1189,7154,N/A,N/A,N/A,N/A
1190,162954,N/A,N/A,N/A,N/A
1191,30961,N/A,N/A,N/A,N/A
1192,60479,N/A,N/A,N/A,N/A
1193,160532,N/A,N/A,N/A,N/A
1194,30623,N/A,N/A,N/A,N/A
1195,6249,N/A,N/A,N/A,N/A
1196,34422,N/A,N/A,N/A,N/A
1197,7254,N/A,N/A,N/A,N/A
1198,36807,N/A,N/A,N/A,N/A
1199,36805,N/A,N/A,N/A,N/A
1200,171555,N/A,N/A,N/A,N/A
1201,5709,N/A,N/A,N/A,N/A
1202,14208,N/A,N/A,N/A,N/A
1203,146785,N/A,N/A,N/A,N/A
1204,7522,N/A,N/A,N/A,N/A
1205,2061,N/A,N/A,N/A,N/A
1206,61632,N/A,N/A,N/A,N/A
1207,39945,N/A,N/A,N/A,N/A
1208,30218,N/A,N/A,N/A,N/A
1209,130258,N/A,N/A,N/A,N/A
1210,128818,N/A,N/A,N/A,N/A
1211,9515,N/A,N/A,N/A,N/A
1212,30258,N/A,N/A,N/A,N/A
1213,58736,N/A,N/A,N/A,N/A
1214,60189,N/A,N/A,N/A,N/A
1215,15518,N/A,N/A,N/A,N/A
1216,70660,N/A,N/A,N/A,N/A
1217,88667,N/A,N/A,N/A,N/A
1218,3541,N/A,N/A,N/A,N/A
1219,30670,N/A,N/A,N/A,N/A
1220,13628,N/A,N/A,N/A,N/A
1221,134235,N/A,N/A,N/A,N/A
1222,9858,N/A,N/A,N/A,N/A
1223,26666,N/A,N/A,N/A,N/A
1224,196482,N/A,N/A,N/A,N/A
1225,15812,N/A,N/A,N/A,N/A
1226,5027,N/A,N/A,N/A,N/A
1227,133542,N/A,N/A,N/A,N/A
1228,58779,N/A,N/A,N/A,N/A
1229,23985,N/A,N/A,N/A,N/A
1230,749,N/A,N/A,N/A,N/A
1231,30121,N/A,N/A,N/A,N/A
1232,9699,N/A,N/A,N/A,N/A
1233,90486,N/A,N/A,N/A,N/A
1234,81078,N/A,N/A,N/A,N/A
1235,31460,N/A,N/A,N/A,N/A
1236,80428,N/A,N/A,N/A,N/A
1237,8519,N/A,N/A,N/A,N/A
1238,30080,N/A,N/A,N/A,N/A
1239,21714,N/A,N/A,N/A,N/A
1240,98179,N/A,N/A,N/A,N/A
1241,69692,N/A,N/A,N/A,N/A
1242,1453,N/A,N/A,N/A,N/A
1243,72769,N/A,N/A,N/A,N/A
1244,26470,N/A,N/A,N/A,N/A
1245,7988,N/A,N/A,N/A,N/A
1246,11126,N/A,N/A,N/A,N/A
1247,33231,N/A,N/A,N/A,N/A
1248,35772,N/A,N/A,N/A,N/A
1249,54421,N/A,N/A,N/A,N/A
1250,12303,N/A,N/A,N/A,N/A
1251,10952,N/A,N/A,N/A,N/A
1252,9185,N/A,N/A,N/A,N/A
1253,57565,N/A,N/A,N/A,N/A
1254,5683,N/A,N/A,N/A,N/A
1255,35627,N/A,N/A,N/A,N/A
1256,6057,N/A,N/A,N/A,N/A
1257,12463,N/A,N/A,N/A,N/A
1258,90021,N/A,N/A,N/A,N/A
1259,1837,N/A,N/A,N/A,N/A
1260,2670,N/A,N/A,N/A,N/A
1261,7172,N/A,N/A,N/A,N/A
1262,520,N/A,N/A,N/A,N/A
1263,93299,N/A,N/A,N/A,N/A
1264,24770,N/A,N/A,N/A,N/A
1265,31013,N/A,N/A,N/A,N/A
1266,1127,N/A,N/A,N/A,N/A
1267,4588,N/A,N/A,N/A,N/A
1268,25285,N/A,N/A,N/A,N/A
1269,175659,N/A,N/A,N/A,N/A
1270,11815,N/A,N/A,N/A,N/A
1271,4328,N/A,N/A,N/A,N/A
1272,65352,N/A,N/A,N/A,N/A
1273,28301,N/A,N/A,N/A,N/A
1274,12987,N/A,N/A,N/A,N/A
1275,81531,N/A,N/A,N/A,N/A
1276,31000,N/A,N/A,N/A,N/A
1277,32608,N/A,N/A,N/A,N/A
1278,2692,N/A,N/A,N/A,N/A
1279,59965,N/A,N/A,N/A,N/A
1280,68755,N/A,N/A,N/A,N/A
1281,36097,N/A,N/A,N/A,N/A
1282,35366,N/A,N/A,N/A,N/A
1283,56418,N/A,N/A,N/A,N/A
1284,42419,N/A,N/A,N/A,N/A
1285,43999,N/A,N/A,N/A,N/A
1286,9287,N/A,N/A,N/A,N/A
1287,79709,N/A,N/A,N/A,N/A
1288,9143,N/A,N/A,N/A,N/A
1289,2237,N/A,N/A,N/A,N/A
1290,84091,N/A,N/A,N/A,N/A
1291,46834,N/A,N/A,N/A,N/A
1292,4851,N/A,N/A,N/A,N/A
1293,47324,N/A,N/A,N/A,N/A
1294,84268,N/A,N/A,N/A,N/A
1295,32619,N/A,N/A,N/A,N/A
1296,13695,N/A,N/A,N/A,N/A
1297,10900,N/A,N/A,N/A,N/A
1298,33405,N/A,N/A,N/A,N/A
1299,35888,N/A,N/A,N/A,N/A
1300,3715,N/A,N/A,N/A,N/A
1301,58916,N/A,N/A,N/A,N/A
1302,521,N/A,N/A,N/A,N/A
1303,80240,N/A,N/A,N/A,N/A
1304,2459,N/A,N/A,N/A,N/A
1305,42178,N/A,N/A,N/A,N/A
1306,376400,N/A,N/A,N/A,N/A
1307,379023,N/A,N/A,N/A,N/A
1308,126659,N/A,N/A,N/A,N/A
1309,375780,N/A,N/A,N/A,N/A
1310,377676,N/A,N/A,N/A,N/A
1311,34410,N/A,N/A,N/A,N/A
1312,14207,N/A,N/A,N/A,N/A
